dateCrawled,name,seller,offerType,price,abtest,vehicleType,yearOfRegistration,gearbox,powerPS,model,kilometer,monthOfRegistration,fuelType,brand,notRepairedDamage,dateCreated,postalCode,lastSeen
26/03/2016 22:49,Ford_Fiesta_1.3_Style_Bj_2008_Klima,private,offer,3199,test,limousine,2008,manual,69,fiesta,150000,1,petrol,ford,no,26/03/2016 0:00,12157,6/4/2016 15:45
21/03/2016 16:41,Opel_Omega_b_2_5_v6,private,offer,100,control,station wagon,1996,automatic,170,omega,150000,0,petrol,opel,yes,21/03/2016 0:00,21680,25/03/2016 13:44
24/03/2016 9:41,Audi_A6_C4_2_6_Limousine_*_reduziert*,private,offer,500,control,limousine,1995,automatic,150,a6,150000,4,petrol,audi,yes,24/03/2016 0:00,86668,1/4/2016 1:46
28/03/2016 18:41,Smart_ForTwo_Tuev_Neu_Sauberer_Zustand,private,offer,1950,control,small car,2000,automatic,54,fortwo,125000,9,petrol,smart,no,28/03/2016 0:00,73733,2/4/2016 23:18
28/03/2016 17:25,BMW_E46_318ti_Compact_M_Paket__neu_TÜV,private,offer,3950,test,,2018,manual,143,3er,150000,5,petrol,bmw,no,28/03/2016 0:00,56070,7/4/2016 2:15
11/3/2016 13:58,Mercedes_c_180,private,offer,1350,test,limousine,1995,automatic,0,c_klasse,150000,10,petrol,mercedes_benz,no,11/3/2016 0:00,24116,12/3/2016 18:15
12/3/2016 19:40,"Volkswagen_Scirocco_1.4_TSI_""Top_Zustand""",private,offer,12600,test,coupe,2012,manual,122,scirocco,50000,2,petrol,volkswagen,no,12/3/2016 0:00,86159,30/03/2016 2:18
26/03/2016 14:49,Volkswagen_Transporter_T4_70A_1E2,private,offer,800,control,bus,1994,manual,60,transporter,150000,10,diesel,volkswagen,no,26/03/2016 0:00,38274,6/4/2016 2:46
26/03/2016 18:48,Volkswagen_Golf_1.6_TDI_DPF_move,private,offer,13500,test,limousine,2012,manual,105,golf,150000,3,diesel,volkswagen,no,26/03/2016 0:00,60311,28/03/2016 11:13
30/03/2016 23:52,Volkswagen_Touran_1.9_TDI_Highline,private,offer,4950,control,bus,2004,manual,105,touran,150000,10,diesel,volkswagen,no,30/03/2016 0:00,85055,6/4/2016 0:17
20/03/2016 11:46,Citroën_C4_Coupe_1.6_16V_VTR,private,offer,2600,test,coupe,2006,manual,109,c4,150000,7,petrol,citroen,no,20/03/2016 0:00,50769,6/4/2016 9:44
3/4/2016 16:58,BMW_320D_150_PS_E46,private,offer,5400,control,limousine,2002,manual,150,3er,150000,4,diesel,bmw,no,3/4/2016 0:00,78549,5/4/2016 16:46
3/4/2016 13:38,Volkswagen_Multivan_DPF__Comfortline,private,offer,18999,control,bus,2007,manual,131,transporter,150000,5,diesel,volkswagen,no,3/4/2016 0:00,93413,5/4/2016 12:18
5/3/2016 18:56,VW_Polo_9N_Cricket_5Tuerer_5Gang_unfallfrei_Klima_ABS_Nichtraucher,private,offer,3990,test,,2016,manual,54,polo,150000,4,petrol,volkswagen,no,5/3/2016 0:00,70499,18/03/2016 10:48
8/3/2016 20:37,Nissan_Qashqai_2.0_4_x_4,private,offer,8000,control,limousine,2007,manual,141,qashqai,125000,4,petrol,nissan,no,8/3/2016 0:00,88284,29/03/2016 15:46
29/03/2016 15:42,Ford_Ka_1.3_zumAusschlachten,private,offer,199,control,small car,2001,manual,60,ka,150000,2,petrol,ford,yes,29/03/2016 0:00,36119,6/4/2016 1:15
2/4/2016 15:56,MINI_Cooper_S_Clubman___Hampton_Mini50,private,offer,17777,control,station wagon,2012,manual,184,clubman,40000,3,petrol,mini,no,2/4/2016 0:00,30938,2/4/2016 15:56
18/03/2016 18:50,VW_Sharan__1.9_TDI_6Gang_7_Sitzer__4Motion_Fast_Vollausstattung,private,offer,4950,control,bus,2003,manual,115,sharan,150000,11,diesel,volkswagen,no,18/03/2016 0:00,26382,28/03/2016 11:54
26/03/2016 8:53,Ford_Maverick__XLT,private,offer,3100,test,suv,2003,manual,124,others,150000,2,petrol,ford,no,26/03/2016 0:00,31224,5/4/2016 21:17
25/03/2016 11:50,ich_verkaufe,private,offer,1500,test,others,2003,automatic,0,,150000,1,petrol,hyundai,no,25/03/2016 0:00,84579,6/4/2016 12:44
29/03/2016 20:51,Fiat_500,private,offer,7777,test,small car,1972,manual,18,500,10000,3,petrol,fiat,no,29/03/2016 0:00,63694,6/4/2016 7:17
9/3/2016 22:58,BMW_318i_touring_Edition_Sport_Harmann_Kardon_Leder,private,offer,3990,test,station wagon,2004,manual,143,3er,150000,4,petrol,bmw,no,9/3/2016 0:00,84036,29/03/2016 8:47
1/4/2016 1:57,Opel_Astra_Caravan_1_6i_75_Ps_TÜV_1/2018_Ahk__GSHD__Opa_Auto,private,offer,1480,control,station wagon,1996,manual,75,astra,150000,0,,opel,no,1/4/2016 0:00,94474,7/4/2016 5:15
14/03/2016 11:56,Audi_80_im_guten__Zustand,private,offer,600,test,limousine,1989,manual,75,80,150000,0,,audi,,14/03/2016 0:00,94474,19/03/2016 23:46
9/3/2016 11:48,Sehr_guter_Renault_scenic_BJ_2005,private,offer,2399,test,limousine,2005,manual,111,scenic,150000,9,petrol,renault,no,9/3/2016 0:00,23795,17/03/2016 3:16
7/3/2016 1:53,Saab_2.3_Turbo_Aero_austausch_motor_200km_gelaufen,private,offer,8200,control,limousine,2004,manual,250,others,70000,10,petrol,saab,no,7/3/2016 0:00,90473,7/4/2016 0:46
24/03/2016 22:55,BMW_120D_M_Paket_Performance_Alcantara__E88_1er_TauschR32Golf,private,offer,14999,control,cabrio,2008,manual,177,1er,150000,4,diesel,bmw,no,24/03/2016 0:00,91555,25/03/2016 6:45
25/03/2016 21:37,Zu_verkaufen_oder_gegen_handY__iPhone_s_6,private,offer,750,test,small car,1999,manual,122,others,150000,8,petrol,ford,,25/03/2016 0:00,30419,28/03/2016 23:45
20/03/2016 19:46,Mercedes_Benz_A_180_Autotronic_Avantgarde,private,offer,15900,test,limousine,2011,automatic,116,a_klasse,40000,12,petrol,mercedes_benz,no,20/03/2016 0:00,66994,25/03/2016 21:17
3/4/2016 15:45,Golf_4__1.6_Benziner_5_tuerig__SD__el._FH__Scheckheft__Zahnriemen,private,offer,1650,test,,2017,manual,101,golf,150000,4,petrol,volkswagen,,3/4/2016 0:00,53179,5/4/2016 14:46
23/03/2016 16:54,Insignia_2.0_CDTI_4x4_OPC_Line_Start_Stop_Navi_Xenon,private,offer,7500,test,limousine,2011,automatic,160,insignia,40000,10,diesel,opel,no,23/03/2016 0:00,10115,23/03/2016 16:54
23/03/2016 14:52,Renault_Clio_1.4_RT,private,offer,600,test,small car,1999,manual,75,clio,150000,1,petrol,renault,no,23/03/2016 0:00,86438,26/03/2016 8:15
2/4/2016 11:06,Audi_RS_Q3_2.5_TFSI_quattro_S_tronic_Pano__Garantie,private,offer,41900,test,limousine,2014,automatic,310,others,40000,3,petrol,audi,no,2/4/2016 0:00,61184,3/4/2016 18:10
11/3/2016 0:55,"BMW_730d_VOLLAUSSTATTUNG__E38_""2.Hand""",private,offer,5900,test,limousine,1999,automatic,184,7er,150000,10,diesel,bmw,no,10/3/2016 0:00,9405,5/4/2016 23:46
21/03/2016 21:56,Renault_Clio_1.5_dCi,private,offer,2500,control,small car,2006,manual,86,clio,150000,4,diesel,renault,no,21/03/2016 0:00,45327,21/03/2016 21:56
23/03/2016 11:56,Opel_Signum_2.0_Turbo_175_PS_viele_neu_Teile_verbaut,private,offer,2500,test,,2005,,0,signum,30000,0,petrol,opel,yes,23/03/2016 0:00,50127,23/03/2016 12:40
10/3/2016 22:06,Volkswagen_Golf_Variant_1.9_TDI_EURO_4_KLIMA,private,offer,1750,control,station wagon,2004,manual,101,golf,150000,11,diesel,volkswagen,no,10/3/2016 0:00,65183,7/4/2016 10:17
2/4/2016 12:50,Audi_a4_b6_8e_1.9tdi_sline_180ps_6_gang_tief_18_zoll_tauchen_r32,private,offer,7500,test,station wagon,2004,manual,180,,150000,10,,audi,,2/4/2016 0:00,73525,6/4/2016 10:46
9/3/2016 22:58,Volkswagen_Golf_1.2_TSI_Navi_Panoramadach_Cup_17Zoll_MADRID,private,offer,15600,test,limousine,2015,manual,86,golf,20000,2,petrol,volkswagen,no,9/3/2016 0:00,31542,5/4/2016 16:21
10/3/2016 0:57,Peugeot_3008_HDi_FAP_110_Access,private,offer,11300,control,bus,2012,manual,111,3_reihe,70000,2,diesel,peugeot,no,10/3/2016 0:00,77694,11/3/2016 18:48
12/3/2016 23:57,Renault_Scenic_1.6_Automatik__1_Jahr_TÜV,private,offer,3000,control,bus,2002,automatic,107,scenic,90000,0,petrol,renault,,12/3/2016 0:00,22307,25/03/2016 12:19
7/3/2016 23:57,Bmw_325i_M_Paket,private,offer,8500,test,limousine,2005,manual,218,3er,150000,12,petrol,bmw,yes,7/3/2016 0:00,51371,8/3/2016 12:16
29/03/2016 15:49,Fiat_Punto_1.2_16V,private,offer,1050,control,small car,2001,manual,80,punto,150000,7,petrol,fiat,no,29/03/2016 0:00,65582,6/4/2016 2:16
11/3/2016 20:58,DODGE__journey_GRD_EXT,private,offer,12995,control,,2017,manual,0,,60000,0,diesel,chrysler,no,11/3/2016 0:00,44145,19/03/2016 8:15
31/03/2016 21:06,Fiat_Punto,private,offer,1200,test,,2005,,0,punto,150000,0,,fiat,,31/03/2016 0:00,60529,6/4/2016 14:15
5/3/2016 17:44,Renault_Megane_1.6_RT,private,offer,850,test,limousine,1998,manual,75,megane,150000,3,petrol,renault,no,5/3/2016 0:00,64283,20/03/2016 22:17
22/03/2016 11:49,Clio_1_2_RN_TÜV_Neu_Servolenkung,private,offer,1000,control,small car,1999,manual,50,clio,150000,6,petrol,renault,no,22/03/2016 0:00,41747,25/03/2016 3:18
6/3/2016 0:56,Peugeot_206_CC_110,private,offer,4500,control,cabrio,2006,,0,2_reihe,100000,5,petrol,peugeot,no,6/3/2016 0:00,23968,7/4/2016 10:46
27/03/2016 10:55,Audi_A4_1.8_AHK__Klima,private,offer,1290,control,limousine,1996,manual,125,a4,150000,1,petrol,audi,no,27/03/2016 0:00,36391,7/4/2016 6:45
7/3/2016 10:40,Volkswagen_Passat_Variant_1.8_5V,private,offer,1999,test,station wagon,1998,manual,125,passat,150000,6,petrol,volkswagen,no,7/3/2016 0:00,17252,6/4/2016 7:15
14/03/2016 19:41,Opel_Kadett_E,private,offer,1500,control,,1995,manual,75,kadett,150000,0,petrol,opel,,14/03/2016 0:00,9526,6/4/2016 4:17
21/03/2016 5:36,Seat_Ibiza_1_9_TDI_Cupra,private,offer,5600,test,small car,2006,manual,160,ibiza,150000,6,diesel,seat,no,21/03/2016 0:00,47877,21/03/2016 9:40
31/03/2016 21:52,Opel_Corsa_C_1.7_CDTI_Sport_Tuev_Neu,private,offer,2699,test,small car,2004,manual,101,corsa,150000,9,diesel,opel,no,31/03/2016 0:00,88471,6/4/2016 18:17
28/03/2016 21:46,VW_Golf_4_TÜV_bis_2/2017_Klimaanlage_1_4,private,offer,850,control,small car,1998,manual,0,golf,150000,4,petrol,volkswagen,no,28/03/2016 0:00,39218,28/03/2016 21:46
15/03/2016 16:26,VW_Passat_2_0_FSI_Highline_voll_Ausstattung,private,offer,3999,control,limousine,2006,automatic,150,passat,150000,11,petrol,volkswagen,yes,15/03/2016 0:00,55120,16/03/2016 15:17
26/03/2016 20:50,Audi_A6_Avant_3.0_TDI_tiptronic_DPF_quattro,private,offer,11500,control,station wagon,2005,automatic,224,a6,150000,9,diesel,audi,no,26/03/2016 0:00,75181,6/4/2016 11:45
31/03/2016 18:54,OPEL_CORSA__B_1_2__16V_Gebraucht_an_Bastler_oder_fuer_wiederaufbau,private,offer,550,control,small car,2000,manual,65,corsa,150000,4,petrol,opel,yes,31/03/2016 0:00,59427,6/4/2016 13:15
18/03/2016 23:48,BMW_F10_525d_Aut._Voll..Top_Zustand,private,offer,26999,test,limousine,2010,automatic,0,5er,80000,11,diesel,bmw,no,18/03/2016 0:00,69126,22/03/2016 13:18
19/03/2016 10:48,Opel_Corsa_1.0_12V_Njoy,private,offer,2500,test,small car,2003,manual,58,corsa,125000,5,petrol,opel,no,19/03/2016 0:00,23560,6/4/2016 11:16
4/4/2016 9:54,BMW_116i,private,offer,4500,control,limousine,2005,manual,116,1er,150000,8,petrol,bmw,yes,4/4/2016 0:00,46446,6/4/2016 11:44
25/03/2016 15:46,Biete_einen_Grand_Voyager,private,offer,800,test,bus,1997,manual,150,voyager,150000,6,petrol,chrysler,no,25/03/2016 0:00,83569,6/4/2016 19:17
28/03/2016 15:45,Audi_A4_1_8T_S_Line,private,offer,7500,control,station wagon,2002,manual,150,a4,125000,1,petrol,audi,no,28/03/2016 0:00,44536,6/4/2016 20:17
29/03/2016 22:41,Toyota_Paseo_Sportcoupe_1_5_Liter_Motor_TOP_gepflegt___GÜNSTIG!,private,offer,2200,test,coupe,1996,manual,90,others,150000,5,petrol,toyota,no,29/03/2016 0:00,22179,6/4/2016 9:17
20/03/2016 18:57,BMW_316i_E36,private,offer,300,test,limousine,1995,manual,102,3er,150000,6,petrol,bmw,no,20/03/2016 0:00,68519,20/03/2016 19:40
2/4/2016 21:46,Seat_Arosa_Diesel_TÜV_11/2017,private,offer,1390,test,small car,2002,manual,60,arosa,150000,1,diesel,seat,no,2/4/2016 0:00,45665,2/4/2016 21:46
15/03/2016 21:37,Ford_Focus_2_0_16V___MS_DESIGN__,private,offer,4850,control,,2017,manual,145,focus,150000,6,petrol,ford,,15/03/2016 0:00,47138,5/4/2016 4:48
19/03/2016 19:46,Volkswagen_Passat_Variant_2.0_TDI_DSG_BlueMotion_Techno...,private,offer,13500,control,station wagon,2011,automatic,140,passat,100000,3,diesel,volkswagen,no,19/03/2016 0:00,85748,3/4/2016 6:50
8/3/2016 2:57,Suche_Bmw_e36_m3_Kopfstutzen,private,offer,0,control,,2000,,0,3er,5000,0,,bmw,,8/3/2016 0:00,67346,15/03/2016 12:15
28/03/2016 13:58,Volkswagen_Golf_2_Madison_in_original_top_zustand_!,private,offer,3999,test,small car,1990,manual,0,golf,150000,5,petrol,volkswagen,no,28/03/2016 0:00,63128,6/4/2016 18:19
25/03/2016 20:58,Audi_A4_1.9TDI_Euro3_KILMA_!!,private,offer,1550,control,station wagon,2001,manual,116,a4,150000,4,diesel,audi,no,25/03/2016 0:00,65931,5/4/2016 17:17
11/3/2016 1:01,Ford_Fiesta_1.25_Trend,private,offer,5100,test,small car,2009,manual,60,fiesta,100000,5,petrol,ford,no,11/3/2016 0:00,36148,5/4/2016 23:46
8/3/2016 9:36,BMW_Z4_roadster_3.0i,private,offer,13800,control,cabrio,2003,automatic,231,z_reihe,70000,4,petrol,bmw,no,8/3/2016 0:00,25524,2/4/2016 9:17
24/03/2016 23:46,Volkswagen_SO_KFZ_WOHNMOBIL,private,offer,2450,test,bus,1989,manual,69,transporter,150000,11,diesel,volkswagen,no,24/03/2016 0:00,24143,26/03/2016 9:47
14/03/2016 21:50,Audi_A3_1.6,private,offer,3890,test,,2017,,0,a3,150000,12,petrol,audi,,14/03/2016 0:00,67547,24/03/2016 4:46
31/03/2016 15:54,Opel_Corsa_c_1.0_comfort,private,offer,1900,control,small car,2002,manual,58,corsa,150000,9,,opel,no,31/03/2016 0:00,56479,1/4/2016 19:14
23/03/2016 10:53,Mercedes_Benz_C_200_T_CDI_Aut._Avantgarde_Xenon_Sport.Navi_Leder,private,offer,7999,control,station wagon,2008,automatic,122,c_klasse,150000,2,diesel,mercedes_benz,no,23/03/2016 0:00,21031,29/03/2016 4:17
24/03/2016 13:52,Mercedes_Benz_E_300_BlueTEC_Hybrid_7G_TRONIC_Avantg_NP_75_TEUR,private,offer,29990,control,limousine,2013,automatic,204,e_klasse,50000,11,diesel,mercedes_benz,no,24/03/2016 0:00,13353,7/4/2016 5:46
23/03/2016 16:55,Mercedes_Benz_E_270_T_CDI_Avantgarde,private,offer,4650,test,station wagon,2003,manual,177,e_klasse,150000,10,diesel,mercedes_benz,yes,23/03/2016 0:00,59174,1/4/2016 23:45
16/03/2016 14:59,Volkswagen_Caddy_1.2__5_Si._,private,offer,11990,test,station wagon,2011,manual,86,caddy,60000,6,petrol,volkswagen,no,16/03/2016 0:00,48432,21/03/2016 16:18
21/03/2016 6:37,Passat_2_0,private,offer,1650,control,station wagon,2002,manual,0,passat,150000,8,petrol,volkswagen,no,21/03/2016 0:00,51379,21/03/2016 8:50
31/03/2016 22:56,Volkswagen_Multivan_Comfortline_Autm.,private,offer,10000,test,bus,2004,manual,174,transporter,150000,2,diesel,volkswagen,no,31/03/2016 0:00,10247,6/4/2016 20:48
7/3/2016 12:51,Peugeot_Partner_LKW_Zulassung_&_TÜV_10.2016,private,offer,450,test,,2016,manual,46,others,150000,3,diesel,peugeot,yes,7/3/2016 0:00,25924,26/03/2016 9:44
2/4/2016 11:57,Lancia_Kappa_2.4_Vollleder_uvm..,private,offer,1250,test,,1998,manual,0,,150000,12,,lancia,,2/4/2016 0:00,37081,6/4/2016 10:17
12/3/2016 17:50,Toyota_Aygo_City,private,offer,2799,test,small car,2006,manual,68,aygo,125000,4,petrol,toyota,yes,12/3/2016 0:00,2747,20/03/2016 23:46
25/03/2016 11:46,Chevrolet_Matiz_1.0_SX,private,offer,799,test,small car,2008,manual,65,matiz,90000,8,petrol,chevrolet,yes,25/03/2016 0:00,41061,6/4/2016 12:15
29/03/2016 18:51,Audi_A4_1.8,private,offer,2800,control,limousine,1996,automatic,125,a4,90000,11,petrol,audi,no,29/03/2016 0:00,67595,29/03/2016 18:51
25/03/2016 10:56,Golf_Variant_1.6_TDI_BlueMotion_Navi,private,offer,9300,test,station wagon,2010,,105,golf,125000,10,diesel,volkswagen,,25/03/2016 0:00,89075,25/03/2016 10:56
22/03/2016 19:53,FORD_PUMA_90PS_TÜV_10.2017_3SATZ_RÄDER_SILBER,private,offer,1000,test,coupe,1999,manual,90,others,150000,10,petrol,ford,,22/03/2016 0:00,66701,6/4/2016 14:17
23/03/2016 20:46,Ford_Focus_Turnier_Ambiente,private,offer,875,test,station wagon,2000,manual,116,focus,150000,5,petrol,ford,no,23/03/2016 0:00,84478,6/4/2016 1:50
23/03/2016 19:47,Volkswagen_Golf_Plus_1_6__Team,private,offer,10600,control,,2010,manual,105,golf,100000,10,,volkswagen,,23/03/2016 0:00,26817,6/4/2016 0:46
13/03/2016 13:37,Mercedes_Benz_SL_500_7G_TRONIC,private,offer,34000,test,cabrio,2006,automatic,387,sl,50000,6,petrol,mercedes_benz,no,13/03/2016 0:00,21037,6/4/2016 15:46
1/4/2016 7:56,Seat_Arosa_1.0_Stella_____KLIMA,private,offer,950,test,small car,2001,manual,50,arosa,150000,8,petrol,seat,no,1/4/2016 0:00,22159,1/4/2016 9:43
8/3/2016 10:36,Renault_Clio_1.5_dCi_Grandtour_Authentique,private,offer,3650,test,station wagon,2008,manual,65,clio,125000,8,diesel,renault,no,8/3/2016 0:00,22869,7/4/2016 9:17
17/03/2016 18:48,Renault_Megane_Grandtour_1.9dCi_Authentique,private,offer,1699,control,station wagon,2001,manual,102,megane,100000,4,diesel,renault,no,17/03/2016 0:00,16816,7/4/2016 6:16
7/3/2016 9:37,Peugeot_206___Klimaanlage_Alufelgen_8_x_bereift.Sehr_gepflegt.,private,offer,4750,control,small car,2009,manual,60,2_reihe,90000,10,petrol,peugeot,,7/3/2016 0:00,42857,22/03/2016 17:46
18/03/2016 16:47,Bmw_323ti_Compact,private,offer,2450,test,limousine,1997,manual,170,3er,150000,0,petrol,bmw,no,18/03/2016 0:00,80335,31/03/2016 5:44
22/03/2016 22:38,Seat_arosa_1_0_Mpi_Bj.02_mit_122500_km__Tuev_bis_11/17_an_Bastler,private,offer,1250,control,small car,2002,manual,50,arosa,125000,11,petrol,seat,no,22/03/2016 0:00,52146,28/03/2016 16:45
29/03/2016 10:59,Audi_A4_Avant_2.0_TDI_DPF,private,offer,7450,control,station wagon,2006,manual,140,a4,150000,12,diesel,audi,no,29/03/2016 0:00,28816,5/4/2016 19:46
14/03/2016 18:54,X3_2.0d_Exclusive,private,offer,4200,test,suv,2007,,0,x_reihe,150000,11,diesel,bmw,no,14/03/2016 0:00,33428,14/03/2016 18:54
29/03/2016 11:48,Opel_combo_B_Tour_1_4L_D3_Steuer_94._Tuev._3/17.,private,offer,999,test,others,1999,manual,60,combo,150000,10,petrol,opel,no,29/03/2016 0:00,31139,5/4/2016 20:47
8/3/2016 17:43,Toyota_Corolla,private,offer,1999,control,limousine,1994,manual,88,corolla,40000,9,petrol,toyota,no,8/3/2016 0:00,27478,12/3/2016 16:44
27/03/2016 13:52,Opel_Corsa_1.2_16V_Edition,private,offer,4500,test,small car,2006,manual,80,corsa,70000,8,petrol,opel,no,27/03/2016 0:00,59556,29/03/2016 2:45
10/3/2016 23:44,Guenstiges_auto_gesucht,private,offer,500,test,,2000,,0,,150000,0,,sonstige_autos,,10/3/2016 0:00,54636,7/4/2016 4:15
8/3/2016 9:37,RENAULT_MEGANE_GRANDTOURER_EXPOTION,private,offer,6100,control,station wagon,2009,manual,0,megane,50000,2,petrol,renault,no,8/3/2016 0:00,50259,10/3/2016 11:46
5/4/2016 7:36,Ford_Fiesta_1.25_Trend,private,offer,6990,test,small car,2011,manual,60,fiesta,40000,6,petrol,ford,no,5/4/2016 0:00,74626,7/4/2016 9:46
24/03/2016 20:51,Smart_smart_&_passion,private,offer,1500,test,small car,2002,,54,fortwo,125000,6,petrol,smart,no,24/03/2016 0:00,28327,24/03/2016 20:51
10/3/2016 9:50,Renault_Scenic_Bj._99.,private,offer,999,test,limousine,1999,manual,107,scenic,150000,9,petrol,renault,no,10/3/2016 0:00,28277,26/03/2016 20:46
3/4/2016 12:53,Golf_2_GL_mit_Klima,private,offer,2450,control,,2017,automatic,90,golf,150000,7,petrol,volkswagen,no,3/4/2016 0:00,75031,5/4/2016 11:45
24/03/2016 14:37,Mercedes_Benz_S_500,private,offer,3000,test,limousine,1999,automatic,306,s_klasse,150000,10,petrol,mercedes_benz,no,24/03/2016 0:00,76646,7/4/2016 7:16
8/3/2016 22:58,Mercedes_Benz_A_140_Classic_mit_neuem_TÜV,private,offer,1650,test,limousine,2001,automatic,75,a_klasse,150000,1,petrol,mercedes_benz,no,8/3/2016 0:00,42287,9/3/2016 13:18
23/03/2016 20:54,Audi_A4_1.8_TFSI_S_line_Sportpaket__plus_,private,offer,11999,test,limousine,2010,manual,120,a4,100000,3,petrol,audi,no,23/03/2016 0:00,91301,23/03/2016 21:43
9/3/2016 17:39,Astra__G_CC,private,offer,850,test,coupe,2000,,0,astra,150000,11,petrol,opel,,9/3/2016 0:00,27793,12/3/2016 2:45
27/03/2016 17:00,Polo_6N_Open_Air,private,offer,2990,test,small car,2000,manual,60,polo,100000,9,petrol,volkswagen,no,27/03/2016 0:00,21739,5/4/2016 13:44
22/03/2016 17:58,Mazda_2_1.3_MZR_Edition,private,offer,7300,control,small car,2012,manual,84,others,80000,3,petrol,mazda,no,22/03/2016 0:00,73560,6/4/2016 9:17
1/4/2016 16:49,Audi_S3_/_LEDER_/_GROssES_NAVI_/QUATTRO_/_BOSE,private,offer,15900,control,limousine,2007,manual,265,others,150000,9,petrol,audi,no,1/4/2016 0:00,73266,5/4/2016 12:17
7/3/2016 18:52,Smart_Fortwo_Pure_cdi,private,offer,999,control,small car,2001,automatic,41,fortwo,150000,12,diesel,smart,no,7/3/2016 0:00,10559,9/3/2016 8:45
7/3/2016 9:55,VW_Golf_4___1.4___TÜV_Neu,private,offer,1150,control,,2018,manual,75,golf,150000,0,petrol,volkswagen,,7/3/2016 0:00,33604,8/3/2016 3:15
27/03/2016 20:50,Trabant_601_TÜV_03.2018,private,offer,1600,control,small car,1988,manual,26,601,90000,8,petrol,trabant,no,27/03/2016 0:00,55559,29/03/2016 10:47
16/03/2016 15:39,Golf_IV_Cabrio,private,offer,2200,test,cabrio,1999,manual,75,golf,150000,5,petrol,volkswagen,no,16/03/2016 0:00,29664,6/4/2016 16:44
21/03/2016 16:56,Volkswagen_Caddy_1.9_TDI_DPF_Life,private,offer,5700,control,station wagon,2007,manual,105,caddy,150000,5,diesel,volkswagen,no,21/03/2016 0:00,72181,30/03/2016 4:15
23/03/2016 9:49,Audi_A4_B5_mit_ca_135.000_Km__Reserviert_bis_Do_24.3.,private,offer,1222,test,station wagon,1998,manual,101,a4,150000,4,petrol,audi,,23/03/2016 0:00,95512,24/03/2016 16:46
30/03/2016 23:57,Toyota_Celica_/TÜV_05/2017/1A_ZUSTAND/2HAND/KLIMAAUTOM,private,offer,3400,control,coupe,2000,manual,143,others,150000,5,petrol,toyota,no,30/03/2016 0:00,44309,6/4/2016 0:17
12/3/2016 9:58,Rentnerfahrzeug,private,offer,9999,control,,2016,automatic,110,c_max,70000,10,diesel,ford,,12/3/2016 0:00,60311,14/03/2016 22:44
11/3/2016 15:46,BMW_520i,private,offer,9400,test,limousine,2003,automatic,170,5er,50000,9,petrol,bmw,no,11/3/2016 0:00,89075,30/03/2016 22:17
2/4/2016 22:52,Mercedes_Benz_CLK_Cabrio_230_Kompres._Avantgarde_Final_Edition,private,offer,8450,test,cabrio,2003,automatic,197,clk,150000,4,petrol,mercedes_benz,no,2/4/2016 0:00,28329,7/4/2016 0:46
16/03/2016 8:56,Skoda_Fabia_1.4_16V_Combi_Cool_Edition,private,offer,4400,test,station wagon,2007,manual,75,fabia,80000,5,petrol,skoda,no,16/03/2016 0:00,33106,4/4/2016 0:18
14/03/2016 10:48,Volvo_C70_T5_Summum,private,offer,10900,control,cabrio,2006,manual,220,c_reihe,150000,9,petrol,volvo,no,14/03/2016 0:00,86199,30/03/2016 19:46
11/3/2016 18:06,BMW_335i_xDrive_Coupe_Aut._M_Paket,private,offer,32000,control,coupe,2011,automatic,306,3er,60000,3,petrol,bmw,no,11/3/2016 0:00,55129,6/4/2016 14:47
21/03/2016 0:50,Mercedes_Benz_CLK_Cabrio_230_Kompressor_Elegance,private,offer,6250,test,cabrio,2001,automatic,197,clk,150000,5,petrol,mercedes_benz,no,20/03/2016 0:00,86424,22/03/2016 10:16
8/3/2016 13:56,Suzuki_WAGON_R+_1.3_GL,private,offer,1800,control,small car,2000,manual,76,others,70000,7,petrol,suzuki,no,8/3/2016 0:00,82178,5/4/2016 23:46
31/03/2016 8:57,Volkswagen_Golf_1.6_Comfortline,private,offer,1000,control,limousine,1998,manual,101,golf,150000,10,petrol,volkswagen,no,31/03/2016 0:00,39624,6/4/2016 3:15
